Age,Attrition,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_bin,DistanceFromHome_bin,MonthlyIncome_bin,NumCompaniesWorked_bin,TotalWorkingYears_bin,TrainingTimesLastYear_bin,YearsAtCompany_bin,YearsInCurrentRole_bin,YearsSinceLastPromotion_bin,YearsWithCurrManager_bin
0.5714285714285714,0,2,0.8928571428571428,3,3,0,3,4,2,2,0.8037503210891344,0.5882352941176471,0,3,4,0.8070175438596491,0.375,4,1.0,0.27586206896551724,0.5333333333333333,0.5517241379310345,3,5,5,3,5,2,5,2,3,3
0.0,1,1,0.07142857142857142,3,3,1,3,1,3,1,0.02639352684305163,0.11764705882352941,0,3,3,0.0,0.375,3,0.0,0.0,0.0,0.0,1,1,1,1,1,2,1,1,1,1
0.4047619047619047,0,1,0.5357142857142857,3,3,1,3,3,2,2,0.4502311841767274,0.0,0,3,3,0.42105263157894735,0.625,2,0.611111111111111,0.6206896551724138,0.8,0.6206896551724138,3,3,3,1,3,4,4,4,4,4
0.42857142857142855,0,2,0.6071428571428571,4,3,1,4,1,4,2,0.17203955818135114,0.47058823529411764,0,3,4,0.14035087719298245,0.375,3,0.05555555555555555,0.0,0.0,0.0,3,4,1,3,1,2,1,1,1,1
0.7857142857142856,0,1,0.03571428571428571,3,4,1,1,2,2,0,0.28724633958386847,0.5882352941176471,0,3,4,0.45614035087719296,0.625,3,0.2222222222222222,0.06896551724137931,0.13333333333333333,0.13793103448275862,4,1,2,3,3,4,2,1,1,1
0.5476190476190477,0,1,0.03571428571428571,4,4,1,3,4,2,1,0.9636527099922938,0.11764705882352941,0,3,2,0.7719298245614035,0.375,3,1.0,0.6896551724137931,0.0,0.27586206896551724,3,1,5,1,4,2,5,4,1,2
0.0,0,1,0.3214285714285714,3,4,0,2,1,3,1,0.012265604931929103,0.11764705882352941,0,3,1,0.0,0.375,3,0.0,0.0,0.0,0.0,1,2,1,1,1,2,1,1,1,1
0.23809523809523808,0,1,0.5357142857142857,2,2,1,4,2,1,1,0.2987413305933727,0.0,0,3,3,0.3157894736842105,0.375,3,0.4444444444444444,0.20689655172413793,0.0,0.48275862068965514,2,3,2,1,2,2,3,2,1,3
0.3095238095238095,0,1,0.2142857142857143,3,2,1,4,2,4,2,0.3801695350629335,0.47058823529411764,0,3,2,0.3508771929824561,0.625,2,0.4444444444444444,0.48275862068965514,0.9333333333333333,0.48275862068965514,2,2,2,3,2,4,3,3,5,3
0.49999999999999994,0,1,0.0,3,3,1,4,3,4,0,0.5525301823786284,0.0,0,3,1,0.6666666666666666,1.0,2,1.0,0.6896551724137931,0.4,0.48275862068965514,3,1,3,1,4,5,5,4,2,3
0.42857142857142855,0,0,0.8214285714285714,4,2,0,3,2,2,2,0.2995761623426663,0.8235294117647058,0,3,3,0.38596491228070173,0.625,3,0.5,0.5517241379310345,0.0,0.5517241379310345,3,5,2,5,2,4,3,3,1,3
0.3333333333333333,0,1,0.2142857142857143,3,4,1,2,2,3,2,0.28737477523760596,0.11764705882352941,0,3,3,0.45614035087719296,0.625,2,0.7222222222222222,0.5517241379310345,0.5333333333333333,0.5517241379310345,2,2,2,1,3,4,4,3,3,3
0.4761904761904761,0,1,0.8571428571428571,2,1,0,2,3,2,2,0.7097354225533008,0.3529411764705882,0,3,3,0.6666666666666666,0.375,3,0.5555555555555556,0.5517241379310345,0.0,0.06896551724137931,3,5,4,2,4,2,3,3,1,1
0.9523809523809523,0,0,0.0,4,4,1,1,2,3,0,0.298677112766504,0.23529411764705882,1,3,4,0.42105263157894735,0.375,3,0.2777777777777778,0.20689655172413793,0.13333333333333333,0.13793103448275862,5,1,2,2,3,2,2,2,1,1
0.3095238095238095,0,1,0.14285714285714285,4,3,1,3,1,4,2,0.24479835602363215,0.0,1,3,3,0.21052631578947367,0.875,3,0.2777777777777778,0.13793103448275862,0.0,0.20689655172413793,2,1,2,1,2,5,2,1,1,2
0.3095238095238095,0,1,0.03571428571428571,3,1,1,2,2,1,2,0.346840482918058,0.3529411764705882,0,3,4,0.3157894736842105,0.125,3,0.1111111111111111,0.13793103448275862,0.13333333333333333,0.0,2,1,2,2,2,1,1,1,1,1
0.6428571428571428,0,2,0.2142857142857143,3,1,1,3,3,1,0,0.26977909067557154,0.11764705882352941,0,3,1,0.8421052631578947,0.375,3,1.0,0.6206896551724138,1.0,0.7586206896551724,4,2,2,1,5,2,5,4,5,4
0.3095238095238095,0,1,0.03571428571428571,4,3,1,3,1,4,0,0.10827125610069355,0.0,1,3,2,0.10526315789473684,0.375,1,0.1111111111111111,0.13793103448275862,0.26666666666666666,0.13793103448275862,2,1,1,1,1,2,1,1,2,1
0.35714285714285715,0,2,0.14285714285714285,4,4,0,3,3,2,2,0.6979835602363216,0.7058823529411764,0,3,2,0.42105263157894735,0.375,3,0.5555555555555556,0.41379310344827586,1.0,0.5517241379310345,2,1,4,4,3,2,3,3,5,3
0.49999999999999994,0,1,0.3214285714285714,1,3,1,3,4,1,2,1.0,0.11764705882352941,1,3,4,0.7368421052631579,0.625,3,1.0,0.6206896551724138,1.0,0.6896551724137931,3,2,5,1,4,4,5,4,5,4
0.5952380952380951,0,2,0.3214285714285714,4,3,0,3,1,4,1,0.09285897765219625,0.0,0,3,1,0.3157894736842105,1.0,3,0.4444444444444444,0.48275862068965514,0.13333333333333333,0.48275862068965514,3,2,1,1,2,5,3,3,1,3
0.7380952380952379,0,1,0.0,2,3,0,2,4,3,1,0.8319419470845106,0.8235294117647058,1,3,4,0.8771929824561403,0.375,3,0.38888888888888884,0.06896551724137931,0.0,0.48275862068965514,4,1,5,5,5,2,2,1,1,3
0.8095238095238095,1,1,0.25,4,3,1,2,2,2,2,0.2525044952478808,0.23529411764705882,0,3,1,0.38596491228070173,0.625,2,0.4444444444444444,0.13793103448275862,0.9333333333333333,0.48275862068965514,5,2,2,2,2,4,3,1,5,3
0.21428571428571425,0,1,0.14285714285714285,3,3,0,3,1,2,1,0.09433598767017723,0.11764705882352941,1,3,2,0.14035087719298245,0.375,2,0.2222222222222222,0.20689655172413793,0.13333333333333333,0.13793103448275862,2,1,1,1,1,2,2,2,1,1
0.3333333333333333,0,1,0.25,2,3,0,2,2,2,2,0.27093501155920885,0.11764705882352941,1,3,4,0.45614035087719296,0.375,3,0.7222222222222222,0.8275862068965517,1.0,0.6206896551724138,2,2,2,1,3,2,4,5,5,4
0.21428571428571425,0,1,0.03571428571428571,3,4,1,3,2,3,1,0.22277164140765476,0.11764705882352941,1,3,1,0.17543859649122806,0.625,3,0.2777777777777778,0.27586206896551724,0.0,0.27586206896551724,2,1,2,1,1,4,2,2,1,2
0.3095238095238095,0,1,0.2142857142857143,3,4,1,3,2,4,0,0.419856152067814,0.47058823529411764,0,3,4,0.45614035087719296,0.625,3,0.38888888888888884,0.48275862068965514,0.13333333333333333,0.48275862068965514,2,2,3,3,3,4,2,3,1,3
0.3333333333333333,0,1,0.03571428571428571,4,1,0,4,2,4,1,0.259825327510917,0.8235294117647058,0,3,3,0.3508771929824561,0.0,2,0.38888888888888884,0.48275862068965514,0.0,0.48275862068965514,2,1,2,5,2,1,2,3,1,3
0.23809523809523808,1,1,0.03571428571428571,4,1,1,1,1,4,2,0.15765476496275366,0.5882352941176471,1,3,4,0.17543859649122806,0.875,2,0.16666666666666666,0.13793103448275862,0.26666666666666666,0.13793103448275862,2,1,1,3,1,5,1,1,2,1
0.28571428571428564,0,1,0.9642857142857143,2,4,0,3,2,4,2,0.3060621628564089,0.11764705882352941,0,3,4,0.38596491228070173,0.375,3,0.5555555555555556,0.5517241379310345,0.13333333333333333,0.6206896551724138,2,5,2,1,2,2,3,3,1,4
0.3095238095238095,0,2,0.2142857142857143,2,3,0,2,3,3,2,0.5095042383765733,0.11764705882352941,0,4,1,0.3508771929824561,0.375,3,0.5555555555555556,0.6206896551724138,1.0,0.6206896551724138,2,2,3,1,2,2,3,4,5,4
0.49999999999999994,0,2,0.2142857142857143,2,3,1,2,5,4,2,1.0,0.11764705882352941,0,3,1,0.7368421052631579,0.375,3,1.0,0.6206896551724138,1.0,0.20689655172413793,3,2,5,1,4,2,5,4,5,2
0.49999999999999994,1,1,0.07142857142857142,2,4,0,3,2,3,2,0.27157718982789625,0.47058823529411764,1,3,1,0.42105263157894735,0.625,2,0.05555555555555555,0.0,0.0,0.0,3,1,2,3,3,4,1,1,1,1
0.35714285714285715,0,2,0.3214285714285714,3,2,1,2,2,4,1,0.23587207808887745,0.3529411764705882,0,3,3,0.3157894736842105,1.0,2,0.38888888888888884,0.48275862068965514,0.0,0.06896551724137931,2,2,2,2,2,5,2,3,1,1
0.6904761904761905,0,1,0.14285714285714285,5,4,1,3,5,3,2,1.0,0.47058823529411764,0,3,2,0.7368421052631579,0.375,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.06896551724137931,4,1,5,3,4,2,1,1,1,1
0.5952380952380951,0,2,0.3214285714285714,4,3,0,2,2,3,0,0.2727973285384023,0.11764705882352941,0,3,2,0.3157894736842105,0.625,4,0.5,0.48275862068965514,0.0,0.0,3,2,2,1,2,4,3,3,1,1
0.21428571428571425,0,0,0.0,1,3,1,3,2,2,2,0.34292319547906497,0.0,1,3,4,0.21052631578947367,0.0,3,0.2777777777777778,0.27586206896551724,0.13333333333333333,0.27586206896551724,2,1,2,1,2,1,2,2,1,2
0.857142857142857,0,2,0.6785714285714285,4,4,0,3,2,3,1,0.2478808117133316,0.3529411764705882,0,3,4,0.7017543859649122,0.875,2,0.2222222222222222,0.20689655172413793,0.0,0.20689655172413793,5,4,2,2,4,5,2,2,1,2
0.5952380952380951,0,1,0.2142857142857143,3,3,0,3,3,1,2,0.5764192139737991,0.9411764705882353,0,3,1,0.3508771929824561,0.125,2,0.05555555555555555,0.0,0.0,0.0,3,2,3,5,2,1,1,1,1,1
0.6428571428571428,0,1,0.25,4,4,1,3,2,4,2,0.1726175186231698,1.0,0,3,1,0.42105263157894735,0.625,3,0.5555555555555556,0.6206896551724138,1.0,0.5517241379310345,4,2,1,5,3,4,3,4,5,3
0.5238095238095237,0,1,0.0,2,2,1,1,2,4,2,0.41407654764962754,0.23529411764705882,1,4,3,0.21052631578947367,0.375,2,0.2222222222222222,0.20689655172413793,0.0,0.13793103448275862,3,1,3,2,2,2,2,2,1,1
0.2619047619047619,1,1,0.25,4,2,1,1,1,1,2,0.07128178782430003,0.11764705882352941,1,3,4,0.24561403508771928,0.875,2,0.38888888888888884,0.48275862068965514,0.0,0.48275862068965514,2,2,1,1,2,5,2,3,1,3
0.2619047619047619,0,1,0.2857142857142857,5,2,1,2,1,4,1,0.19098381710762907,0.0,0,3,3,0.14035087719298245,0.375,3,0.16666666666666666,0.13793103448275862,0.26666666666666666,0.13793103448275862,2,2,1,1,1,2,1,1,2,1
0.28571428571428564,0,1,0.14285714285714285,3,4,0,2,2,3,0,0.32808887747238635,0.11764705882352941,0,3,3,0.3508771929824561,0.375,3,0.5555555555555556,0.6206896551724138,0.13333333333333333,0.13793103448275862,2,1,2,1,2,2,3,4,1,1
0.21428571428571425,0,1,0.25,4,2,0,3,2,2,2,0.33425378885178525,0.11764705882352941,0,3,1,0.2807017543859649,0.625,3,0.4444444444444444,0.48275862068965514,0.0,0.48275862068965514,2,2,2,1,2,4,3,3,1,3
0.4523809523809524,0,1,0.14285714285714285,2,4,1,3,2,4,0,0.34279475982532753,0.8235294117647058,0,3,3,0.2807017543859649,0.375,2,0.3333333333333333,0.13793103448275862,0.0,0.27586206896551724,3,1,2,5,2,2,2,1,1,2
0.4761904761904761,0,1,0.5,2,3,1,2,3,4,0,0.6743513999486257,0.0,1,3,2,0.42105263157894735,0.625,3,0.611111111111111,0.6896551724137931,0.26666666666666666,0.6206896551724138,3,3,4,1,3,4,4,4,2,4
0.3095238095238095,0,1,0.2142857142857143,4,3,0,3,3,4,1,0.3939121500128436,0.11764705882352941,1,3,3,0.38596491228070173,0.375,2,0.611111111111111,0.6206896551724138,0.5333333333333333,0.6896551724137931,2,2,2,1,2,2,4,4,3,4
0.2619047619047619,0,1,0.3214285714285714,1,4,0,2,2,2,0,0.4661572052401746,0.11764705882352941,1,3,1,0.24561403508771928,0.375,3,0.38888888888888884,0.48275862068965514,0.13333333333333333,0.48275862068965514,2,2,3,1,2,2,2,3,1,3
0.4047619047619047,0,1,0.14285714285714285,4,3,1,3,3,2,1,0.4550475211918829,0.0,0,3,4,0.5964912280701754,1.0,3,0.8888888888888888,0.41379310344827586,0.0,0.896551724137931,3,1,3,1,3,5,5,3,1,5
0.11904761904761901,0,1,0.8928571428571428,1,3,1,3,1,4,0,0.12169278191625996,0.11764705882352941,0,3,3,0.14035087719298245,0.375,2,0.2222222222222222,0.13793103448275862,0.0,0.13793103448275862,1,5,1,1,1,2,2,1,1,1
0.5476190476190477,0,1,0.17857142857142855,3,4,1,2,2,2,1,0.3225661443616748,0.7058823529411764,1,3,4,0.2807017543859649,0.625,3,0.2777777777777778,0.27586206896551724,0.13333333333333333,0.13793103448275862,3,1,2,4,2,4,2,2,1,1
0.6904761904761905,0,2,0.10714285714285714,1,2,1,3,2,3,1,0.12631646545080916,0.3529411764705882,0,3,1,0.17543859649122806,0.625,3,0.0,0.0,0.0,0.0,4,1,1,2,1,4,1,1,1,1
0.5714285714285714,0,1,0.7857142857142857,5,1,0,3,4,4,1,0.962175699974313,0.23529411764705882,0,3,2,0.5614035087719298,0.375,3,0.05555555555555555,0.0,0.0,0.0,3,4,5,2,3,2,1,1,1,1
0.2619047619047619,0,0,0.03571428571428571,3,4,1,3,2,3,2,0.2337528898022091,0.11764705882352941,0,3,1,0.14035087719298245,0.625,2,0.2222222222222222,0.20689655172413793,0.0,0.13793103448275862,2,1,2,1,1,4,2,2,1,1
0.5714285714285714,0,1,0.03571428571428571,1,3,1,3,1,3,0,0.10833547392756229,0.0,1,3,3,0.14035087719298245,1.0,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.0,3,1,1,1,1,5,1,1,1,1
0.3333333333333333,0,1,0.03571428571428571,3,3,0,3,1,2,2,0.08740046236835344,0.11764705882352941,0,3,3,0.2807017543859649,0.875,3,0.4444444444444444,0.0,0.0,0.48275862068965514,2,1,1,1,2,5,3,1,1,3
0.7142857142857142,0,1,0.9999999999999999,1,1,0,3,3,3,2,0.7381839198561522,0.3529411764705882,0,4,2,0.5263157894736842,0.625,1,0.0,0.0,0.0,0.0,4,5,4,2,3,4,1,1,1,1
0.4523809523809524,0,1,0.17857142857142855,3,3,1,4,2,1,0,0.31884151040328795,0.47058823529411764,1,3,1,0.45614035087719296,0.375,3,0.38888888888888884,0.48275862068965514,0.8,0.48275862068965514,3,1,2,3,3,2,2,3,4,3
0.28571428571428564,0,0,0.8571428571428571,2,4,0,3,2,3,2,0.23933984073978937,0.8235294117647058,1,3,2,0.14035087719298245,0.375,4,0.1111111111111111,0.13793103448275862,0.26666666666666666,0.13793103448275862,2,5,2,5,1,2,1,1,2,1
0.19047619047619052,0,1,0.0,3,3,1,3,2,3,2,0.2753018237862831,0.11764705882352941,0,3,2,0.2807017543859649,0.625,3,0.4444444444444444,0.48275862068965514,0.9333333333333333,0.48275862068965514,1,1,2,1,2,4,3,3,5,3
0.5714285714285714,0,1,0.03571428571428571,4,1,1,2,2,4,1,0.3706652966863601,0.3529411764705882,0,4,2,0.49122807017543857,1.0,3,0.05555555555555555,0.0,0.0,0.0,3,1,2,2,3,5,1,1,1,1
0.07142857142857145,1,2,0.0,1,1,0,2,1,2,1,0.07481376830208067,0.11764705882352941,1,3,3,0.10526315789473684,0.625,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.13793103448275862,1,1,1,1,1,4,1,1,1,1
0.42857142857142855,0,0,0.0,5,4,0,3,2,4,1,0.3624454148471616,0.47058823529411764,0,3,2,0.24561403508771928,1.0,3,0.05555555555555555,0.0,0.0,0.0,3,1,2,3,2,5,1,1,1,1
0.42857142857142855,0,2,0.07142857142857142,4,1,1,2,3,4,2,0.5580529154893399,0.47058823529411764,0,3,1,0.5614035087719298,0.375,3,0.7222222222222222,0.6206896551724138,0.13333333333333333,0.8275862068965517,3,1,3,3,3,2,4,4,1,5
0.9285714285714284,0,1,0.0,4,4,1,3,2,3,2,0.3689956331877729,0.23529411764705882,0,3,3,0.5263157894736842,0.375,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.13793103448275862,5,1,2,2,3,2,1,1,1,1
0.5238095238095237,0,1,0.3214285714285714,4,4,0,4,1,3,2,0.07731826354996146,0.3529411764705882,1,3,3,0.3508771929824561,0.625,3,0.38888888888888884,0.48275862068965514,0.13333333333333333,0.48275862068965514,3,2,1,2,2,4,2,3,1,3
0.07142857142857145,0,0,0.2857142857142857,2,1,1,3,1,4,1,0.10281274081685077,0.11764705882352941,0,4,3,0.10526315789473684,0.625,2,0.16666666666666666,0.13793103448275862,0.26666666666666666,0.13793103448275862,1,2,1,1,1,4,1,1,2,1
0.35714285714285715,1,1,0.14285714285714285,3,4,0,3,1,3,1,0.11828923709221681,0.11764705882352941,1,3,2,0.03508771929824561,0.375,3,0.05555555555555555,0.0,0.0,0.0,2,1,1,1,1,2,1,1,1,1
0.4523809523809524,0,1,0.3214285714285714,3,3,0,3,1,1,2,0.1568841510403288,0.7058823529411764,0,4,2,0.5964912280701754,0.625,3,0.2777777777777778,0.27586206896551724,0.0,0.20689655172413793,3,2,1,4,3,4,2,2,1,2
0.6666666666666665,0,0,0.2142857142857143,4,3,0,3,2,3,2,0.272861546365271,0.23529411764705882,0,3,3,0.24561403508771928,0.375,4,0.05555555555555555,0.0,0.0,0.0,4,2,2,2,2,2,1,1,1,1
0.5476190476190477,1,2,0.10714285714285714,3,1,1,3,2,2,1,0.5359619830464937,0.11764705882352941,0,3,3,0.2807017543859649,1.0,3,0.4444444444444444,0.48275862068965514,0.9333333333333333,0.48275862068965514,3,1,3,1,2,5,3,3,5,3
0.7619047619047619,0,1,0.3214285714285714,3,4,1,2,3,4,1,0.6092345235037246,0.7058823529411764,0,3,4,0.7017543859649122,0.375,3,0.2222222222222222,0.20689655172413793,0.13333333333333333,0.20689655172413793,4,2,4,4,4,2,2,2,1,2
0.5238095238095237,1,1,0.75,2,3,1,2,2,3,2,0.3449139481119959,0.23529411764705882,1,3,1,0.2807017543859649,1.0,3,0.3333333333333333,0.27586206896551724,0.13333333333333333,0.0,3,4,2,2,2,5,2,2,1,1
0.3095238095238095,0,1,0.2857142857142857,4,3,1,2,1,2,1,0.10583097867968147,0.0,1,3,4,0.10526315789473684,1.0,3,0.1111111111111111,0.13793103448275862,0.26666666666666666,0.13793103448275862,2,2,1,1,1,5,1,1,2,1
0.07142857142857145,1,1,0.39285714285714285,3,3,0,4,1,2,1,0.10961983046493706,0.11764705882352941,0,3,4,0.03508771929824561,0.0,3,0.05555555555555555,0.0,0.0,0.0,1,2,1,1,1,1,1,1,1,1
0.2619047619047619,0,1,0.7857142857142857,3,4,1,3,1,4,1,0.0765476496275366,1.0,0,3,4,0.21052631578947367,0.875,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.13793103448275862,2,4,1,5,2,5,1,1,1,1
0.4047619047619047,0,1,0.2857142857142857,4,3,1,2,2,2,1,0.3551888004109941,1.0,0,3,3,0.3508771929824561,1.0,3,0.05555555555555555,0.06896551724137931,0.0,0.0,3,2,2,5,2,5,1,1,1,1
0.21428571428571425,0,1,0.0,2,4,1,3,1,2,0,0.1802594400205497,0.11764705882352941,0,3,2,0.17543859649122806,0.375,3,0.2777777777777778,0.13793103448275862,0.0,0.27586206896551724,2,1,1,1,1,2,2,1,1,2
0.23809523809523808,0,1,0.2857142857142857,4,2,1,3,2,4,1,0.2725404572309273,0.11764705882352941,0,3,4,0.24561403508771928,0.125,3,0.38888888888888884,0.3448275862068966,0.0,0.48275862068965514,2,2,2,1,2,1,2,2,1,3
0.7380952380952379,0,1,0.2142857142857143,3,2,1,2,3,3,1,0.6393526843051631,0.9411764705882353,0,4,3,0.9122807017543859,0.375,3,0.2777777777777778,0.13793103448275862,0.0,0.0,4,2,4,5,5,2,2,1,1,1
0.7857142857142856,0,1,0.4642857142857143,2,3,0,3,2,4,2,0.2521834061135371,0.47058823529411764,0,3,3,0.631578947368421,0.375,2,0.38888888888888884,0.48275862068965514,0.0,0.48275862068965514,4,3,2,3,4,2,2,3,1,3
0.42857142857142855,0,1,0.03571428571428571,3,4,0,3,1,3,2,0.09851014641664527,0.47058823529411764,0,3,2,0.21052631578947367,0.625,3,0.1111111111111111,0.13793103448275862,0.26666666666666666,0.13793103448275862,3,1,1,3,2,4,1,1,2,1
0.380952380952381,1,0,0.6428571428571428,3,1,1,4,2,4,1,0.275815566401233,0.9411764705882353,1,3,2,0.3157894736842105,0.625,2,0.2777777777777778,0.13793103448275862,0.0,0.27586206896551724,2,4,2,5,2,4,2,1,1,2
0.8809523809523809,0,1,0.03571428571428571,3,3,0,3,4,4,1,1.0,0.23529411764705882,1,3,3,1.0,0.375,3,0.2777777777777778,0.27586206896551724,0.13333333333333333,0.13793103448275862,5,1,5,2,5,2,2,2,1,1
0.14285714285714285,0,1,0.3214285714285714,4,4,0,3,2,3,0,0.2087721551502697,0.11764705882352941,1,3,4,0.17543859649122806,0.375,4,0.2777777777777778,0.13793103448275862,0.0,0.20689655172413793,1,2,2,1,1,2,2,1,1,2
0.28571428571428564,0,1,0.03571428571428571,1,3,1,3,1,2,2,0.09420755201643977,0.11764705882352941,0,3,1,0.03508771929824561,0.625,3,0.05555555555555555,0.0,0.0,0.0,2,1,1,1,1,4,1,1,1,1
0.19047619047619052,1,2,0.07142857142857142,1,3,1,3,1,1,1,0.13440791163627022,0.0,0,4,3,0.24561403508771928,0.375,3,0.3333333333333333,0.27586206896551724,0.0,0.27586206896551724,1,1,1,1,2,2,2,2,1,2
0.09523809523809518,0,1,0.35714285714285715,3,1,0,3,1,2,2,0.07930901618289238,0.11764705882352941,0,3,4,0.07017543859649122,0.125,3,0.1111111111111111,0.06896551724137931,0.13333333333333333,0.13793103448275862,1,2,1,1,1,1,1,1,1,1
0.42857142857142855,0,1,0.03571428571428571,2,2,1,2,3,3,2,0.42300282558438224,0.11764705882352941,0,3,2,0.3508771929824561,0.375,3,0.5555555555555556,0.6206896551724138,1.0,0.0,3,1,3,1,2,2,3,4,5,1
0.28571428571428564,1,2,0.10714285714285714,3,3,1,3,1,4,1,0.08194194708451066,1.0,1,4,3,0.10526315789473684,0.875,3,0.05555555555555555,0.0,0.0,0.0,2,1,1,5,1,5,1,1,1,1
0.4523809523809524,0,1,0.4642857142857143,3,4,0,3,1,1,0,0.130041099409196,0.11764705882352941,0,3,3,0.631578947368421,0.375,2,1.0,0.48275862068965514,1.0,1.0,3,3,1,1,4,2,5,3,5,5
0.5238095238095237,0,1,0.03571428571428571,2,4,0,3,2,2,0,0.30220909324428463,0.8235294117647058,0,3,3,0.2807017543859649,1.0,3,0.2777777777777778,0.27586206896551724,0.13333333333333333,0.20689655172413793,3,1,2,5,2,5,2,2,1,2
0.5714285714285714,0,1,0.0,4,2,0,3,1,1,0,0.10062933470331364,0.3529411764705882,0,3,2,0.2807017543859649,1.0,3,0.2777777777777778,0.13793103448275862,0.13333333333333333,0.13793103448275862,3,1,1,2,2,5,2,1,1,1
0.4523809523809524,0,1,0.3214285714285714,4,3,1,3,2,2,1,0.20472643205753915,0.23529411764705882,1,3,4,0.631578947368421,0.375,2,0.05555555555555555,0.0,0.0,0.06896551724137931,3,2,2,2,4,2,1,1,1,1
0.5952380952380951,0,1,0.39285714285714285,3,1,1,2,4,2,0,0.8558309786796814,0.11764705882352941,0,3,3,0.8771929824561403,0.625,3,1.0,0.6896551724137931,0.4,0.6206896551724138,3,2,5,1,5,4,5,4,2,4
0.5238095238095237,0,1,0.03571428571428571,3,2,0,2,2,3,2,0.15662727973285384,0.7058823529411764,0,4,2,0.7017543859649122,0.625,3,0.05555555555555555,0.0,0.0,0.0,3,1,1,4,4,4,1,1,1,1
0.857142857142857,0,1,0.14285714285714285,2,1,1,3,5,1,2,1.0,0.47058823529411764,0,3,3,0.8421052631578947,0.875,2,0.2222222222222222,0.13793103448275862,0.13333333333333333,0.13793103448275862,5,1,5,3,5,5,2,1,1,1
0.380952380952381,0,0,0.10714285714285714,4,3,0,3,2,3,2,0.3550603647572566,1.0,0,3,1,0.21052631578947367,0.625,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.13793103448275862,2,1,2,5,2,4,1,1,1,1
0.3095238095238095,0,1,0.2142857142857143,2,2,0,3,2,1,2,0.2117261751862317,0.11764705882352941,0,3,2,0.45614035087719296,1.0,1,0.7222222222222222,0.6896551724137931,0.4,0.8275862068965517,2,2,2,1,3,5,4,4,2,5
0.5952380952380951,0,2,0.7142857142857143,3,4,1,3,1,4,2,0.0802080657590547,0.8235294117647058,0,4,1,0.2807017543859649,0.125,3,0.16666666666666666,0.13793103448275862,0.13333333333333333,0.13793103448275862,3,4,1,5,2,1,1,1,1,1
0.5952380952380951,0,1,0.25,4,3,0,3,2,3,0,0.22559722578987929,0.47058823529411764,1,3,4,0.2807017543859649,0.625,3,0.2777777777777778,0.13793103448275862,0.0,0.13793103448275862,3,2,2,3,2,4,2,1,1,1
0.16666666666666669,0,1,0.10714285714285714,2,2,0,2,2,4,1,0.2233496018494734,0.11764705882352941,1,3,2,0.17543859649122806,0.625,3,0.2777777777777778,0.27586206896551724,0.13333333333333333,0.20689655172413793,1,1,2,1,1,4,2,2,1,2
0.4523809523809524,0,0,0.8571428571428571,5,2,0,3,2,3,2,0.22090932442846134,0.3529411764705882,1,3,1,0.5263157894736842,0.375,3,0.7222222222222222,0.7586206896551724,1.0,0.48275862068965514,3,5,2,2,3,2,4,4,5,3
0.3095238095238095,0,1,0.0,2,4,1,2,1,1,2,0.07763935268430516,0.11764705882352941,0,3,3,0.14035087719298245,0.625,3,0.2222222222222222,0.13793103448275862,0.4,0.13793103448275862,2,1,1,1,1,4,2,1,2,1
0.49999999999999994,0,2,0.0,1,2,1,3,5,3,0,1.0,0.11764705882352941,1,3,3,0.7368421052631579,0.625,3,1.0,0.5517241379310345,0.13333333333333333,0.41379310344827586,3,1,5,1,4,4,5,3,1,3
0.9047619047619047,0,2,0.17857142857142855,3,3,0,4,4,1,2,0.7836501412792192,1.0,0,3,4,1.0,0.0,2,0.38888888888888884,0.48275862068965514,0.9333333333333333,0.48275862068965514,5,1,4,5,5,1,2,3,5,3
0.28571428571428564,0,1,0.39285714285714285,3,2,0,3,2,3,1,0.35756486000513743,0.0,0,3,2,0.21052631578947367,1.0,3,0.2777777777777778,0.27586206896551724,0.5333333333333333,0.27586206896551724,2,2,2,1,2,5,2,2,3,2
0.5476190476190477,0,1,0.0,3,2,1,4,3,1,2,0.4741202157718983,0.11764705882352941,0,3,3,0.3508771929824561,0.375,3,0.5555555555555556,0.48275862068965514,0.0,0.48275862068965514,3,1,3,1,2,2,3,3,1,3
0.23809523809523808,0,1,0.5714285714285714,2,3,1,3,2,1,0,0.22790906755715384,0.11764705882352941,0,3,4,0.3508771929824561,0.375,3,0.5555555555555556,0.0,0.13333333333333333,0.5517241379310345,2,3,2,1,2,2,3,1,1,3
0.16666666666666669,1,1,0.07142857142857142,3,1,1,3,1,1,2,0.19406627279732852,0.5882352941176471,0,3,3,0.21052631578947367,1.0,3,0.1111111111111111,0.13793103448275862,0.0,0.13793103448275862,1,1,1,3,2,5,1,1,1,1
